Fecha de notificación;Nombre departamento;ID de caso
11/07/2020 0:00;CHOCO;54
12/07/2020 0:00;CHOCO;84
13/07/2020 0:00;CHOCO;46
14/07/2020 0:00;CHOCO;40
15/07/2020 0:00;CHOCO;23
16/07/2020 0:00;CHOCO;28
17/07/2020 0:00;CHOCO;28
18/07/2020 0:00;CHOCO;20
19/07/2020 0:00;CHOCO;8
20/07/2020 0:00;CHOCO;17
21/07/2020 0:00;CHOCO;76
22/07/2020 0:00;CHOCO;12
23/07/2020 0:00;CHOCO;32
24/07/2020 0:00;CHOCO;33
25/07/2020 0:00;CHOCO;33
26/07/2020 0:00;CHOCO;17
27/07/2020 0:00;CHOCO;44
28/07/2020 0:00;CHOCO;29
29/07/2020 0:00;CHOCO;56
30/07/2020 0:00;CHOCO;72
31/07/2020 0:00;CHOCO;24
1/08/2020 0:00;CHOCO;23
2/08/2020 0:00;CHOCO;9
3/08/2020 0:00;CHOCO;27
4/08/2020 0:00;CHOCO;21
5/08/2020 0:00;CHOCO;21
6/08/2020 0:00;CHOCO;13
7/08/2020 0:00;CHOCO;23
8/08/2020 0:00;CHOCO;23
9/08/2020 0:00;CHOCO;15
10/08/2020 0:00;CHOCO;19
11/08/2020 0:00;CHOCO;47
12/08/2020 0:00;CHOCO;5
13/08/2020 0:00;CHOCO;11
14/08/2020 0:00;CHOCO;7
15/08/2020 0:00;CHOCO;14
16/08/2020 0:00;CHOCO;4
17/08/2020 0:00;CHOCO;9
18/08/2020 0:00;CHOCO;9
19/08/2020 0:00;CHOCO;11
20/08/2020 0:00;CHOCO;6
21/08/2020 0:00;CHOCO;8
22/08/2020 0:00;CHOCO;7
23/08/2020 0:00;CHOCO;9
24/08/2020 0:00;CHOCO;20
25/08/2020 0:00;CHOCO;24
26/08/2020 0:00;CHOCO;6
27/08/2020 0:00;CHOCO;15
28/08/2020 0:00;CHOCO;34
29/08/2020 0:00;CHOCO;11
30/08/2020 0:00;CHOCO;1
31/08/2020 0:00;CHOCO;7
1/09/2020 0:00;CHOCO;7
2/09/2020 0:00;CHOCO;1
3/09/2020 0:00;CHOCO;3
4/09/2020 0:00;CHOCO;9
5/09/2020 0:00;CHOCO;12
6/09/2020 0:00;CHOCO;4
7/09/2020 0:00;CHOCO;18
8/09/2020 0:00;CHOCO;5
9/09/2020 0:00;CHOCO;12
10/09/2020 0:00;CHOCO;8
11/09/2020 0:00;CHOCO;13
12/09/2020 0:00;CHOCO;6
13/09/2020 0:00;CHOCO;11
14/09/2020 0:00;CHOCO;4
15/09/2020 0:00;CHOCO;9
16/09/2020 0:00;CHOCO;6
17/09/2020 0:00;CHOCO;1
18/09/2020 0:00;CHOCO;3
19/09/2020 0:00;CHOCO;6
20/09/2020 0:00;CHOCO;5
21/09/2020 0:00;CHOCO;2
22/09/2020 0:00;CHOCO;11
23/09/2020 0:00;CHOCO;11
24/09/2020 0:00;CHOCO;3
25/09/2020 0:00;CHOCO;7
26/09/2020 0:00;CHOCO;2
27/09/2020 0:00;CHOCO;6
28/09/2020 0:00;CHOCO;4
29/09/2020 0:00;CHOCO;10
30/09/2020 0:00;CHOCO;11
1/10/2020 0:00;CHOCO;2
2/10/2020 0:00;CHOCO;6
3/10/2020 0:00;CHOCO;3
4/10/2020 0:00;CHOCO;5
5/10/2020 0:00;CHOCO;12
6/10/2020 0:00;CHOCO;5
7/10/2020 0:00;CHOCO;4
8/10/2020 0:00;CHOCO;7
9/10/2020 0:00;CHOCO;1
10/10/2020 0:00;CHOCO;2
11/10/2020 0:00;CHOCO;7
12/10/2020 0:00;CHOCO;5
13/10/2020 0:00;CHOCO;10
14/10/2020 0:00;CHOCO;5
15/10/2020 0:00;CHOCO;2
16/10/2020 0:00;CHOCO;6
17/10/2020 0:00;CHOCO;8
18/10/2020 0:00;CHOCO;2
19/10/2020 0:00;CHOCO;9
20/10/2020 0:00;CHOCO;6
21/10/2020 0:00;CHOCO;10
22/10/2020 0:00;CHOCO;17
23/10/2020 0:00;CHOCO;13
24/10/2020 0:00;CHOCO;4
25/10/2020 0:00;CHOCO;19
26/10/2020 0:00;CHOCO;11
27/10/2020 0:00;CHOCO;6
28/10/2020 0:00;CHOCO;12
29/10/2020 0:00;CHOCO;7
30/10/2020 0:00;CHOCO;12
31/10/2020 0:00;CHOCO;4
1/11/2020 0:00;CHOCO;55
2/11/2020 0:00;CHOCO;28
3/11/2020 0:00;CHOCO;3
4/11/2020 0:00;CHOCO;5
5/11/2020 0:00;CHOCO;6
6/11/2020 0:00;CHOCO;33
7/11/2020 0:00;CHOCO;7
8/11/2020 0:00;CHOCO;10
9/11/2020 0:00;CHOCO;8
10/11/2020 0:00;CHOCO;14
11/11/2020 0:00;CHOCO;6
12/11/2020 0:00;CHOCO;7
13/11/2020 0:00;CHOCO;14
14/11/2020 0:00;CHOCO;6
15/11/2020 0:00;CHOCO;4
16/11/2020 0:00;CHOCO;1
17/11/2020 0:00;CHOCO;9
18/11/2020 0:00;CHOCO;8
19/11/2020 0:00;CHOCO;13
20/11/2020 0:00;CHOCO;6
21/11/2020 0:00;CHOCO;3
22/11/2020 0:00;CHOCO;7
23/11/2020 0:00;CHOCO;9
24/11/2020 0:00;CHOCO;13
25/11/2020 0:00;CHOCO;3
26/11/2020 0:00;CHOCO;11
28/11/2020 0:00;CHOCO;14
29/11/2020 0:00;CHOCO;3
30/11/2020 0:00;CHOCO;34
1/12/2020 0:00;CHOCO;14
2/12/2020 0:00;CHOCO;3
3/12/2020 0:00;CHOCO;13
4/12/2020 0:00;CHOCO;8
5/12/2020 0:00;CHOCO;6
6/12/2020 0:00;CHOCO;14
7/12/2020 0:00;CHOCO;18
8/12/2020 0:00;CHOCO;18
9/12/2020 0:00;CHOCO;17
10/12/2020 0:00;CHOCO;21
11/12/2020 0:00;CHOCO;13
12/12/2020 0:00;CHOCO;16
13/12/2020 0:00;CHOCO;6
14/12/2020 0:00;CHOCO;21
15/12/2020 0:00;CHOCO;14
16/12/2020 0:00;CHOCO;30
17/12/2020 0:00;CHOCO;14
18/12/2020 0:00;CHOCO;15
19/12/2020 0:00;CHOCO;15
20/12/2020 0:00;CHOCO;10
21/12/2020 0:00;CHOCO;18
22/12/2020 0:00;CHOCO;25
23/12/2020 0:00;CHOCO;12
24/12/2020 0:00;CHOCO;12
25/12/2020 0:00;CHOCO;31
26/12/2020 0:00;CHOCO;21
27/12/2020 0:00;CHOCO;28
28/12/2020 0:00;CHOCO;36
29/12/2020 0:00;CHOCO;30
30/12/2020 0:00;CHOCO;8
31/12/2020 0:00;CHOCO;20
1/01/2021 0:00;CHOCO;8
2/01/2021 0:00;CHOCO;23
3/01/2021 0:00;CHOCO;22
4/01/2021 0:00;CHOCO;24
5/01/2021 0:00;CHOCO;43
6/01/2021 0:00;CHOCO;31
7/01/2021 0:00;CHOCO;55
8/01/2021 0:00;CHOCO;56
9/01/2021 0:00;CHOCO;70
10/01/2021 0:00;CHOCO;21
11/01/2021 0:00;CHOCO;22
12/01/2021 0:00;CHOCO;155
13/01/2021 0:00;CHOCO;86
14/01/2021 0:00;CHOCO;58
15/01/2021 0:00;CHOCO;52
16/01/2021 0:00;CHOCO;38
17/01/2021 0:00;CHOCO;22
18/01/2021 0:00;CHOCO;60
19/01/2021 0:00;CHOCO;45
20/01/2021 0:00;CHOCO;60
21/01/2021 0:00;CHOCO;118
22/01/2021 0:00;CHOCO;111
23/01/2021 0:00;CHOCO;30
24/01/2021 0:00;CHOCO;14
25/01/2021 0:00;CHOCO;13
26/01/2021 0:00;CHOCO;13
27/01/2021 0:00;CHOCO;23
28/01/2021 0:00;CHOCO;18
29/01/2021 0:00;CHOCO;15
30/01/2021 0:00;CHOCO;6
31/01/2021 0:00;CHOCO;11
1/02/2021 0:00;CHOCO;7
2/02/2021 0:00;CHOCO;11
3/02/2021 0:00;CHOCO;4
4/02/2021 0:00;CHOCO;8
5/02/2021 0:00;CHOCO;6
6/02/2021 0:00;CHOCO;6
7/02/2021 0:00;CHOCO;1
8/02/2021 0:00;CHOCO;8
9/02/2021 0:00;CHOCO;4
10/02/2021 0:00;CHOCO;4
11/02/2021 0:00;CHOCO;8
12/02/2021 0:00;CHOCO;7
13/02/2021 0:00;CHOCO;4
15/02/2021 0:00;CHOCO;8
16/02/2021 0:00;CHOCO;5
17/02/2021 0:00;CHOCO;4
18/02/2021 0:00;CHOCO;2
19/02/2021 0:00;CHOCO;4
21/02/2021 0:00;CHOCO;2
22/02/2021 0:00;CHOCO;3
23/02/2021 0:00;CHOCO;6
24/02/2021 0:00;CHOCO;6
25/02/2021 0:00;CHOCO;2
26/02/2021 0:00;CHOCO;3
27/02/2021 0:00;CHOCO;32
28/02/2021 0:00;CHOCO;1
1/03/2021 0:00;CHOCO;6
2/03/2021 0:00;CHOCO;2
3/03/2021 0:00;CHOCO;1
4/03/2021 0:00;CHOCO;7
5/03/2021 0:00;CHOCO;1
6/03/2021 0:00;CHOCO;3
8/03/2021 0:00;CHOCO;7
9/03/2021 0:00;CHOCO;5
10/03/2021 0:00;CHOCO;3
11/03/2021 0:00;CHOCO;6
12/03/2021 0:00;CHOCO;7
13/03/2021 0:00;CHOCO;7
14/03/2021 0:00;CHOCO;5
15/03/2021 0:00;CHOCO;9
16/03/2021 0:00;CHOCO;13
17/03/2021 0:00;CHOCO;4
18/03/2021 0:00;CHOCO;15
19/03/2021 0:00;CHOCO;12
20/03/2021 0:00;CHOCO;11
21/03/2021 0:00;CHOCO;20
22/03/2021 0:00;CHOCO;3
23/03/2021 0:00;CHOCO;21
24/03/2021 0:00;CHOCO;7
25/03/2021 0:00;CHOCO;26
26/03/2021 0:00;CHOCO;25
27/03/2021 0:00;CHOCO;27
28/03/2021 0:00;CHOCO;13
29/03/2021 0:00;CHOCO;16
30/03/2021 0:00;CHOCO;30
31/03/2021 0:00;CHOCO;23
1/04/2021 0:00;CHOCO;12
2/04/2021 0:00;CHOCO;32
3/04/2021 0:00;CHOCO;24
4/04/2021 0:00;CHOCO;23
5/04/2021 0:00;CHOCO;28
6/04/2021 0:00;CHOCO;56
7/04/2021 0:00;CHOCO;41
8/04/2021 0:00;CHOCO;92
9/04/2021 0:00;CHOCO;115
10/04/2021 0:00;CHOCO;52
11/04/2021 0:00;CHOCO;60
12/04/2021 0:00;CHOCO;64
13/04/2021 0:00;CHOCO;76
14/04/2021 0:00;CHOCO;68
15/04/2021 0:00;CHOCO;89
16/04/2021 0:00;CHOCO;101
17/04/2021 0:00;CHOCO;74
18/04/2021 0:00;CHOCO;29
19/04/2021 0:00;CHOCO;122
20/04/2021 0:00;CHOCO;55
21/04/2021 0:00;CHOCO;88
22/04/2021 0:00;CHOCO;168
23/04/2021 0:00;CHOCO;122
24/04/2021 0:00;CHOCO;67
25/04/2021 0:00;CHOCO;55
26/04/2021 0:00;CHOCO;127
27/04/2021 0:00;CHOCO;110
28/04/2021 0:00;CHOCO;43
29/04/2021 0:00;CHOCO;116
30/04/2021 0:00;CHOCO;87
1/05/2021 0:00;CHOCO;79
2/05/2021 0:00;CHOCO;35
3/05/2021 0:00;CHOCO;91
4/05/2021 0:00;CHOCO;219
5/05/2021 0:00;CHOCO;143
6/05/2021 0:00;CHOCO;137
7/05/2021 0:00;CHOCO;153
8/05/2021 0:00;CHOCO;87
9/05/2021 0:00;CHOCO;41
10/05/2021 0:00;CHOCO;171
11/05/2021 0:00;CHOCO;115
12/05/2021 0:00;CHOCO;106
13/05/2021 0:00;CHOCO;169
14/05/2021 0:00;CHOCO;144
15/05/2021 0:00;CHOCO;78
16/05/2021 0:00;CHOCO;49
17/05/2021 0:00;CHOCO;79
18/05/2021 0:00;CHOCO;138
19/05/2021 0:00;CHOCO;158
20/05/2021 0:00;CHOCO;217
21/05/2021 0:00;CHOCO;126
22/05/2021 0:00;CHOCO;76
23/05/2021 0:00;CHOCO;61
24/05/2021 0:00;CHOCO;144
25/05/2021 0:00;CHOCO;115
26/05/2021 0:00;CHOCO;81
27/05/2021 0:00;CHOCO;98
28/05/2021 0:00;CHOCO;153
29/05/2021 0:00;CHOCO;75
30/05/2021 0:00;CHOCO;73
31/05/2021 0:00;CHOCO;87
1/06/2021 0:00;CHOCO;95
2/06/2021 0:00;CHOCO;81
3/06/2021 0:00;CHOCO;99
4/06/2021 0:00;CHOCO;129
5/06/2021 0:00;CHOCO;96
6/06/2021 0:00;CHOCO;41
7/06/2021 0:00;CHOCO;58
8/06/2021 0:00;CHOCO;163
9/06/2021 0:00;CHOCO;87
10/06/2021 0:00;CHOCO;111
11/06/2021 0:00;CHOCO;116
12/06/2021 0:00;CHOCO;86
13/06/2021 0:00;CHOCO;72
14/06/2021 0:00;CHOCO;81
15/06/2021 0:00;CHOCO;82
16/06/2021 0:00;CHOCO;64
17/06/2021 0:00;CHOCO;86
18/06/2021 0:00;CHOCO;95
19/06/2021 0:00;CHOCO;87
20/06/2021 0:00;CHOCO;53
21/06/2021 0:00;CHOCO;91
22/06/2021 0:00;CHOCO;83
23/06/2021 0:00;CHOCO;82
24/06/2021 0:00;CHOCO;81
25/06/2021 0:00;CHOCO;87
26/06/2021 0:00;CHOCO;73
27/06/2021 0:00;CHOCO;35
28/06/2021 0:00;CHOCO;82
29/06/2021 0:00;CHOCO;95
30/06/2021 0:00;CHOCO;46
1/07/2021 0:00;CHOCO;79
2/07/2021 0:00;CHOCO;52
3/07/2021 0:00;CHOCO;35
4/07/2021 0:00;CHOCO;35
5/07/2021 0:00;CHOCO;24
6/07/2021 0:00;CHOCO;30
7/07/2021 0:00;CHOCO;31
8/07/2021 0:00;CHOCO;61
9/07/2021 0:00;CHOCO;22
10/07/2021 0:00;CHOCO;12
11/07/2021 0:00;CHOCO;6
12/07/2021 0:00;CHOCO;23
13/07/2021 0:00;CHOCO;22
14/07/2021 0:00;CHOCO;14
15/07/2021 0:00;CHOCO;18
16/07/2021 0:00;CHOCO;15
17/07/2021 0:00;CHOCO;1
19/07/2021 0:00;CHOCO;1
25/03/2020 0:00;CORDOBA;1
26/03/2020 0:00;CORDOBA;1
28/03/2020 0:00;CORDOBA;1
29/03/2020 0:00;CORDOBA;1
31/03/2020 0:00;CORDOBA;3
1/04/2020 0:00;CORDOBA;1
3/04/2020 0:00;CORDOBA;1
4/04/2020 0:00;CORDOBA;3
5/04/2020 0:00;CORDOBA;2
7/04/2020 0:00;CORDOBA;2
12/04/2020 0:00;CORDOBA;1
13/04/2020 0:00;CORDOBA;2
14/04/2020 0:00;CORDOBA;1
15/04/2020 0:00;CORDOBA;2
17/04/2020 0:00;CORDOBA;1
18/04/2020 0:00;CORDOBA;1
24/04/2020 0:00;CORDOBA;1
25/04/2020 0:00;CORDOBA;1
28/04/2020 0:00;CORDOBA;3
30/04/2020 0:00;CORDOBA;1
1/05/2020 0:00;CORDOBA;3
4/05/2020 0:00;CORDOBA;3
5/05/2020 0:00;CORDOBA;5
6/05/2020 0:00;CORDOBA;1
7/05/2020 0:00;CORDOBA;2
8/05/2020 0:00;CORDOBA;2
9/05/2020 0:00;CORDOBA;3
10/05/2020 0:00;CORDOBA;2
11/05/2020 0:00;CORDOBA;5
12/05/2020 0:00;CORDOBA;12
13/05/2020 0:00;CORDOBA;21
14/05/2020 0:00;CORDOBA;2
15/05/2020 0:00;CORDOBA;5
16/05/2020 0:00;CORDOBA;1
17/05/2020 0:00;CORDOBA;2
18/05/2020 0:00;CORDOBA;7
19/05/2020 0:00;CORDOBA;3
20/05/2020 0:00;CORDOBA;4
21/05/2020 0:00;CORDOBA;15
22/05/2020 0:00;CORDOBA;2
23/05/2020 0:00;CORDOBA;11
24/05/2020 0:00;CORDOBA;8
25/05/2020 0:00;CORDOBA;7
26/05/2020 0:00;CORDOBA;11
27/05/2020 0:00;CORDOBA;5
28/05/2020 0:00;CORDOBA;5
29/05/2020 0:00;CORDOBA;5
30/05/2020 0:00;CORDOBA;4
31/05/2020 0:00;CORDOBA;21
1/06/2020 0:00;CORDOBA;5
2/06/2020 0:00;CORDOBA;21
3/06/2020 0:00;CORDOBA;20
4/06/2020 0:00;CORDOBA;13
5/06/2020 0:00;CORDOBA;20
6/06/2020 0:00;CORDOBA;24
7/06/2020 0:00;CORDOBA;20
8/06/2020 0:00;CORDOBA;16
9/06/2020 0:00;CORDOBA;19
10/06/2020 0:00;CORDOBA;20
11/06/2020 0:00;CORDOBA;32
12/06/2020 0:00;CORDOBA;33
13/06/2020 0:00;CORDOBA;21
14/06/2020 0:00;CORDOBA;16
15/06/2020 0:00;CORDOBA;20
16/06/2020 0:00;CORDOBA;43
17/06/2020 0:00;CORDOBA;26
18/06/2020 0:00;CORDOBA;26
19/06/2020 0:00;CORDOBA;41
20/06/2020 0:00;CORDOBA;39
21/06/2020 0:00;CORDOBA;21
22/06/2020 0:00;CORDOBA;38
23/06/2020 0:00;CORDOBA;51
24/06/2020 0:00;CORDOBA;87
25/06/2020 0:00;CORDOBA;88
26/06/2020 0:00;CORDOBA;133
27/06/2020 0:00;CORDOBA;94
28/06/2020 0:00;CORDOBA;113
29/06/2020 0:00;CORDOBA;92
30/06/2020 0:00;CORDOBA;138
1/07/2020 0:00;CORDOBA;172
2/07/2020 0:00;CORDOBA;188
3/07/2020 0:00;CORDOBA;194
4/07/2020 0:00;CORDOBA;172
5/07/2020 0:00;CORDOBA;174
6/07/2020 0:00;CORDOBA;181
7/07/2020 0:00;CORDOBA;239
8/07/2020 0:00;CORDOBA;257
9/07/2020 0:00;CORDOBA;243
10/07/2020 0:00;CORDOBA;383
11/07/2020 0:00;CORDOBA;332
12/07/2020 0:00;CORDOBA;215
13/07/2020 0:00;CORDOBA;501
14/07/2020 0:00;CORDOBA;403
15/07/2020 0:00;CORDOBA;324
16/07/2020 0:00;CORDOBA;544
17/07/2020 0:00;CORDOBA;409
18/07/2020 0:00;CORDOBA;354
19/07/2020 0:00;CORDOBA;199
20/07/2020 0:00;CORDOBA;206
21/07/2020 0:00;CORDOBA;410
22/07/2020 0:00;CORDOBA;419
23/07/2020 0:00;CORDOBA;551
24/07/2020 0:00;CORDOBA;372
25/07/2020 0:00;CORDOBA;370
26/07/2020 0:00;CORDOBA;278
27/07/2020 0:00;CORDOBA;720
28/07/2020 0:00;CORDOBA;712
29/07/2020 0:00;CORDOBA;452
30/07/2020 0:00;CORDOBA;752
31/07/2020 0:00;CORDOBA;527
1/08/2020 0:00;CORDOBA;763
2/08/2020 0:00;CORDOBA;156
3/08/2020 0:00;CORDOBA;629
4/08/2020 0:00;CORDOBA;649
5/08/2020 0:00;CORDOBA;561
6/08/2020 0:00;CORDOBA;738
7/08/2020 0:00;CORDOBA;302
8/08/2020 0:00;CORDOBA;339
9/08/2020 0:00;CORDOBA;99
10/08/2020 0:00;CORDOBA;341
11/08/2020 0:00;CORDOBA;273
12/08/2020 0:00;CORDOBA;271
13/08/2020 0:00;CORDOBA;356
14/08/2020 0:00;CORDOBA;562
15/08/2020 0:00;CORDOBA;212
16/08/2020 0:00;CORDOBA;200
17/08/2020 0:00;CORDOBA;137
18/08/2020 0:00;CORDOBA;299
19/08/2020 0:00;CORDOBA;220
20/08/2020 0:00;CORDOBA;176
21/08/2020 0:00;CORDOBA;172
22/08/2020 0:00;CORDOBA;317
23/08/2020 0:00;CORDOBA;122
24/08/2020 0:00;CORDOBA;279
25/08/2020 0:00;CORDOBA;300
26/08/2020 0:00;CORDOBA;111
27/08/2020 0:00;CORDOBA;169
28/08/2020 0:00;CORDOBA;177
29/08/2020 0:00;CORDOBA;170
30/08/2020 0:00;CORDOBA;150
31/08/2020 0:00;CORDOBA;99
1/09/2020 0:00;CORDOBA;141
2/09/2020 0:00;CORDOBA;103
3/09/2020 0:00;CORDOBA;115
4/09/2020 0:00;CORDOBA;228
5/09/2020 0:00;CORDOBA;108
6/09/2020 0:00;CORDOBA;52
7/09/2020 0:00;CORDOBA;145
8/09/2020 0:00;CORDOBA;62
9/09/2020 0:00;CORDOBA;162
10/09/2020 0:00;CORDOBA;277
11/09/2020 0:00;CORDOBA;122
12/09/2020 0:00;CORDOBA;92
13/09/2020 0:00;CORDOBA;57
14/09/2020 0:00;CORDOBA;67
15/09/2020 0:00;CORDOBA;114
16/09/2020 0:00;CORDOBA;83
17/09/2020 0:00;CORDOBA;201
18/09/2020 0:00;CORDOBA;78
19/09/2020 0:00;CORDOBA;81
20/09/2020 0:00;CORDOBA;42
21/09/2020 0:00;CORDOBA;152
22/09/2020 0:00;CORDOBA;119
23/09/2020 0:00;CORDOBA;82
24/09/2020 0:00;CORDOBA;74
25/09/2020 0:00;CORDOBA;56
26/09/2020 0:00;CORDOBA;75
27/09/2020 0:00;CORDOBA;48
28/09/2020 0:00;CORDOBA;96
29/09/2020 0:00;CORDOBA;83
30/09/2020 0:00;CORDOBA;63
1/10/2020 0:00;CORDOBA;63
2/10/2020 0:00;CORDOBA;117
3/10/2020 0:00;CORDOBA;77
4/10/2020 0:00;CORDOBA;37
5/10/2020 0:00;CORDOBA;87
6/10/2020 0:00;CORDOBA;50
7/10/2020 0:00;CORDOBA;71
8/10/2020 0:00;CORDOBA;107
9/10/2020 0:00;CORDOBA;40
10/10/2020 0:00;CORDOBA;18
11/10/2020 0:00;CORDOBA;32
12/10/2020 0:00;CORDOBA;23
13/10/2020 0:00;CORDOBA;47
14/10/2020 0:00;CORDOBA;51
15/10/2020 0:00;CORDOBA;93
16/10/2020 0:00;CORDOBA;85
17/10/2020 0:00;CORDOBA;66
18/10/2020 0:00;CORDOBA;11
19/10/2020 0:00;CORDOBA;116
20/10/2020 0:00;CORDOBA;69
21/10/2020 0:00;CORDOBA;113
22/10/2020 0:00;CORDOBA;68
23/10/2020 0:00;CORDOBA;73
24/10/2020 0:00;CORDOBA;35
25/10/2020 0:00;CORDOBA;215
26/10/2020 0:00;CORDOBA;52
27/10/2020 0:00;CORDOBA;48
28/10/2020 0:00;CORDOBA;43
29/10/2020 0:00;CORDOBA;63
30/10/2020 0:00;CORDOBA;73
31/10/2020 0:00;CORDOBA;40
1/11/2020 0:00;CORDOBA;33
2/11/2020 0:00;CORDOBA;30
3/11/2020 0:00;CORDOBA;73
4/11/2020 0:00;CORDOBA;59
5/11/2020 0:00;CORDOBA;70
6/11/2020 0:00;CORDOBA;98
7/11/2020 0:00;CORDOBA;26
8/11/2020 0:00;CORDOBA;47
9/11/2020 0:00;CORDOBA;74
10/11/2020 0:00;CORDOBA;48
11/11/2020 0:00;CORDOBA;39
12/11/2020 0:00;CORDOBA;44
13/11/2020 0:00;CORDOBA;49
14/11/2020 0:00;CORDOBA;27
15/11/2020 0:00;CORDOBA;40
16/11/2020 0:00;CORDOBA;48
17/11/2020 0:00;CORDOBA;35
18/11/2020 0:00;CORDOBA;53
19/11/2020 0:00;CORDOBA;41
20/11/2020 0:00;CORDOBA;28
21/11/2020 0:00;CORDOBA;29
22/11/2020 0:00;CORDOBA;32
23/11/2020 0:00;CORDOBA;68
24/11/2020 0:00;CORDOBA;56
25/11/2020 0:00;CORDOBA;35
26/11/2020 0:00;CORDOBA;51
27/11/2020 0:00;CORDOBA;12
28/11/2020 0:00;CORDOBA;11
29/11/2020 0:00;CORDOBA;13
30/11/2020 0:00;CORDOBA;51
1/12/2020 0:00;CORDOBA;40
2/12/2020 0:00;CORDOBA;65
3/12/2020 0:00;CORDOBA;58
4/12/2020 0:00;CORDOBA;64
5/12/2020 0:00;CORDOBA;27
6/12/2020 0:00;CORDOBA;44
7/12/2020 0:00;CORDOBA;88
8/12/2020 0:00;CORDOBA;19
9/12/2020 0:00;CORDOBA;47
10/12/2020 0:00;CORDOBA;77
11/12/2020 0:00;CORDOBA;57
12/12/2020 0:00;CORDOBA;68
13/12/2020 0:00;CORDOBA;61
14/12/2020 0:00;CORDOBA;42
15/12/2020 0:00;CORDOBA;76
16/12/2020 0:00;CORDOBA;38
17/12/2020 0:00;CORDOBA;73
18/12/2020 0:00;CORDOBA;73
19/12/2020 0:00;CORDOBA;72
20/12/2020 0:00;CORDOBA;43
21/12/2020 0:00;CORDOBA;53
22/12/2020 0:00;CORDOBA;90
23/12/2020 0:00;CORDOBA;59
24/12/2020 0:00;CORDOBA;48
25/12/2020 0:00;CORDOBA;48
26/12/2020 0:00;CORDOBA;38
27/12/2020 0:00;CORDOBA;37
28/12/2020 0:00;CORDOBA;126
29/12/2020 0:00;CORDOBA;72
30/12/2020 0:00;CORDOBA;39
31/12/2020 0:00;CORDOBA;22
1/01/2021 0:00;CORDOBA;52
2/01/2021 0:00;CORDOBA;37
3/01/2021 0:00;CORDOBA;73
4/01/2021 0:00;CORDOBA;140
5/01/2021 0:00;CORDOBA;117
6/01/2021 0:00;CORDOBA;103
7/01/2021 0:00;CORDOBA;143
8/01/2021 0:00;CORDOBA;215
9/01/2021 0:00;CORDOBA;133
10/01/2021 0:00;CORDOBA;84
11/01/2021 0:00;CORDOBA;148
12/01/2021 0:00;CORDOBA;201
13/01/2021 0:00;CORDOBA;187
14/01/2021 0:00;CORDOBA;284
15/01/2021 0:00;CORDOBA;171
16/01/2021 0:00;CORDOBA;135
17/01/2021 0:00;CORDOBA;140
18/01/2021 0:00;CORDOBA;196
19/01/2021 0:00;CORDOBA;203
20/01/2021 0:00;CORDOBA;154
21/01/2021 0:00;CORDOBA;191
22/01/2021 0:00;CORDOBA;181
23/01/2021 0:00;CORDOBA;151
24/01/2021 0:00;CORDOBA;134
25/01/2021 0:00;CORDOBA;176
26/01/2021 0:00;CORDOBA;162
27/01/2021 0:00;CORDOBA;143
28/01/2021 0:00;CORDOBA;157
29/01/2021 0:00;CORDOBA;146
30/01/2021 0:00;CORDOBA;149
31/01/2021 0:00;CORDOBA;129
1/02/2021 0:00;CORDOBA;119
2/02/2021 0:00;CORDOBA;100
3/02/2021 0:00;CORDOBA;134
4/02/2021 0:00;CORDOBA;160
5/02/2021 0:00;CORDOBA;143
6/02/2021 0:00;CORDOBA;145
7/02/2021 0:00;CORDOBA;96
8/02/2021 0:00;CORDOBA;204
9/02/2021 0:00;CORDOBA;145
10/02/2021 0:00;CORDOBA;111
11/02/2021 0:00;CORDOBA;179
12/02/2021 0:00;CORDOBA;144
13/02/2021 0:00;CORDOBA;112
14/02/2021 0:00;CORDOBA;132
15/02/2021 0:00;CORDOBA;155
16/02/2021 0:00;CORDOBA;203
17/02/2021 0:00;CORDOBA;130
18/02/2021 0:00;CORDOBA;131
19/02/2021 0:00;CORDOBA;147
20/02/2021 0:00;CORDOBA;145
21/02/2021 0:00;CORDOBA;201
22/02/2021 0:00;CORDOBA;203
23/02/2021 0:00;CORDOBA;141
24/02/2021 0:00;CORDOBA;146
25/02/2021 0:00;CORDOBA;142
26/02/2021 0:00;CORDOBA;191
27/02/2021 0:00;CORDOBA;127
28/02/2021 0:00;CORDOBA;115
1/03/2021 0:00;CORDOBA;188
2/03/2021 0:00;CORDOBA;203
3/03/2021 0:00;CORDOBA;114
4/03/2021 0:00;CORDOBA;163
5/03/2021 0:00;CORDOBA;239
6/03/2021 0:00;CORDOBA;187
7/03/2021 0:00;CORDOBA;110
8/03/2021 0:00;CORDOBA;217
9/03/2021 0:00;CORDOBA;190
10/03/2021 0:00;CORDOBA;132
11/03/2021 0:00;CORDOBA;185
12/03/2021 0:00;CORDOBA;303
13/03/2021 0:00;CORDOBA;201
14/03/2021 0:00;CORDOBA;224
15/03/2021 0:00;CORDOBA;336
16/03/2021 0:00;CORDOBA;328
17/03/2021 0:00;CORDOBA;353
18/03/2021 0:00;CORDOBA;285
19/03/2021 0:00;CORDOBA;388
20/03/2021 0:00;CORDOBA;277
21/03/2021 0:00;CORDOBA;168
22/03/2021 0:00;CORDOBA;73
23/03/2021 0:00;CORDOBA;216
24/03/2021 0:00;CORDOBA;197
25/03/2021 0:00;CORDOBA;271
26/03/2021 0:00;CORDOBA;285
